addison2,2_3,0.000100,12432.0,0.0,3.7590505310116882,0.068303403343645916,0.0086729530568203112
addison2,2_3,0.000215,12420.0,14.79276363631894,3.7678863397690678,0.073325564151188322,0.0099952378756879012
addison2,2_3,0.000464,11748.6,435.22636281916562,3.8645194905859861,0.065919650174068978,0.008078153403985041
addison2,2_3,0.001000,7711.6000000000004,1118.3663580977388,4.3645636174775087,0.17473985689129895,0.056763120141269406
addison2,2_3,0.002154,4600.0,307.99112672932642,5.4127423348953627,0.072798265958553571,0.0098519994173339887
addison2,2_3,0.004642,2500.4000000000001,239.26901950064487,6.2391928200502695,0.038065122482831011,0.0026936227499124916
addison2,2_3,0.010000,1484.5999999999999,92.51646865720717,6.1280718778621885,0.12914383453715927,0.031004852020674406
addison2,2_3,0.021544,881.20000000000005,73.418387582403355,6.2915270385217825,0.13857620117034727,0.035699292703012649
addison2,2_3,0.046416,470.39999999999998,68.18077861685066,7.6535143182717063,0.55097423397830037,0.56434526789852579
addison2,2_3,0.100000,179.80000000000001,9.9746520340310614,8.6700636637877047,0.33749770271579765,0.21175025903190239
dan,2_3,0.000100,12432.0,0.0,4.1158305846419587,0.44059783243825618,0.36088349559282001
dan,2_3,0.000215,12422.0,6.1712831728903828,3.8911859459737625,0.3304414250714266,0.20298842839685319
dan,2_3,0.000464,11177.799999999999,688.66057026898238,3.9461635347606738,0.12770586668361006,0.030318241347062742
dan,2_3,0.001000,7090.0,1446.9533284525799,4.7002436310758657,0.22236333635557068,0.091919715487768922
dan,2_3,0.002154,3615.8000000000002,755.03154921314365,6.7199357636006667,0.55742740604408125,0.57764223863963626
dan,2_3,0.004642,1640.4000000000001,260.29258333805819,8.1977663402987861,0.65901163663262674,0.80736231636156552
dan,2_3,0.010000,818.20000000000005,16.720923993607528,9.3612538802206657,0.29642049325286102,0.16334233495737183
dan,2_3,0.021544,304.80000000000001,98.068599272142123,10.814219629520391,0.84971615014595181,1.3422396189374959
dan,2_3,0.046416,183.19999999999999,73.699198714775704,13.758632610859976,0.93671552287296844,1.631164431125778
dan,2_3,0.100000,76.0,14.274596176424744,16.326049113297319,0.29840734014295506,0.16553937509516897
james,2_3,0.000100,12432.0,0.0,6.9459247341410917,0.16300275483464249,0.049393772463716845
james,2_3,0.000215,12431.0,1.466860593239862,7.0381333549361003,0.16076843164472054,0.048048945221414306
james,2_3,0.000464,12413.799999999999,11.136554009207694,7.1616473866552113,0.15319793892484213,0.04363029538001871
james,2_3,0.001000,11739.6,456.56318142925193,7.4286110913475056,0.16702982369851579,0.05186451889641077
james,2_3,0.002154,5465.8000000000002,1075.2409732312101,8.1519915399742366,0.36939470187493106,0.25366680133341241
james,2_3,0.004642,1963.4000000000001,253.62210543404925,9.5866875495381656,0.21746896451535555,0.087917814038111594
james,2_3,0.010000,1030.8,74.817655584761539,12.114241899252216,1.6011426199934913,4.7658716715489717
james,2_3,0.021544,458.60000000000002,61.358973237823975,12.219879024573759,0.45432589823851494,0.38372252716060656
james,2_3,0.046416,293.19999999999999,36.634531294940842,13.700135183013646,1.1441431141244751,2.4335653361065819
james,2_3,0.100000,133.59999999999999,18.028665530204947,16.462491978155445,0.77459402701733193,1.1153998860256678
john,2_3,0.000100,12432.0,0.0,5.5042421436768167,0.086847829877600632,0.014021686411452749
john,2_3,0.000215,12431.4,0.58674423729594471,5.4548852945728914,0.094829879939732256,0.016717553036481328
john,2_3,0.000464,12380.6,42.970754110208482,5.5116545986748511,0.091054737454923651,0.015413007906352388
john,2_3,0.001000,10710.4,513.0726514605899,5.6398110660245413,0.078571861727723097,0.011476683252826513
john,2_3,0.002154,4939.8000000000002,1600.3385476789585,7.0087657718927172,0.71109466545035249,0.94002012052340267
john,2_3,0.004642,2158.0,324.00357331362875,7.202411460262633,0.55666334597217892,0.57605978723405316
john,2_3,0.010000,853.39999999999998,129.02421061490745,7.2444891627633812,0.22122291345405481,0.090979285836370175
john,2_3,0.021544,454.60000000000002,33.952674074364161,8.6575724037041706,0.44402289344272333,0.36651608027447968
john,2_3,0.046416,278.19999999999999,58.329430677831922,10.930701450128158,0.098777659576004137,0.018138433282482457
john,2_3,0.100000,183.59999999999999,15.700205756613506,14.619040410624319,0.17724849068303258,0.058404646507683469
keith,2_3,0.000100,12432.0,0.0,6.9141817421464449,1.0148723800872852,1.9147195639947039
keith,2_3,0.000215,12432.0,0.0,6.33198490535292,0.20786254922475658,0.08032205415343241
keith,2_3,0.000464,12417.200000000001,18.872972929562525,6.6408817299202578,0.17050857842190478,0.054047396109939881
keith,2_3,0.001000,11390.0,724.67916493852647,7.1124980513391893,0.19013030837278677,0.067202435607396999
keith,2_3,0.002154,8506.6000000000004,1374.6995821388757,7.4197746959316691,0.37884857597510552,0.26681707971141688
keith,2_3,0.004642,5371.3999999999996,2331.2591912485404,7.7036891132600429,0.39081293494450692,0.28393580852160061
keith,2_3,0.010000,2386.5999999999999,543.39941253998416,8.7036074149228035,0.45877322093537359,0.39127169141771495
keith,2_3,0.021544,955.60000000000002,232.45070967583644,10.138026926077549,0.3236159720295218,0.19468935409096572
keith,2_3,0.046416,413.39999999999998,129.06506172004876,12.09438473768161,0.62319075848883054,0.72197858690118244
keith,2_3,0.100000,141.19999999999999,48.005576209436335,14.370768263783081,0.32077914061839857,0.19129100434242702
luis,2_3,0.000100,12432.0,0.0,10.594373250002628,0.30027269860787487,0.1676154326465937
luis,2_3,0.000215,12432.0,0.0,10.780359483148153,0.24689171054982503,0.11331706710703933
luis,2_3,0.000464,12430.799999999999,1.0779179931701668,11.056186730945353,0.29567154163774939,0.16251795905421509
luis,2_3,0.001000,12265.200000000001,93.349745040894447,11.441187146088584,0.51615337546908679,0.49526752492588522
luis,2_3,0.002154,9250.3999999999996,753.84870151828204,11.939521495781445,0.51600358653817258,0.49498011102070461
luis,2_3,0.004642,4520.0,675.50276122011519,12.345791359931358,0.19424744137811184,0.070144386678210519
luis,2_3,0.010000,2012.8,181.72466959441692,13.077913691670293,0.31141574860931026,0.1802866011338064
luis,2_3,0.021544,684.60000000000002,93.926738838309504,14.225008428901646,0.2831716410285986,0.14906710715874022
luis,2_3,0.046416,172.80000000000001,33.45407053259737,17.941875808632286,0.63256146539470626,0.74385411864644957
luis,2_3,0.100000,48.200000000000003,16.171431204441983,23.04630652076278,1.057762469849983,2.0799773992845338
michelle,2_3,0.000100,12432.0,0.0,12.310879955021759,0.28151995901144594,0.14733322301049639
