name,struct_name,lambda,mean_pixels,stderr_pixels,mean_error,stderr_error,var_error
addison_pupilclean,2_3,0.000100,3372.1999999999998,258.44460231778879,0.90043885859666695,0.10472633131374307,0.020388913724040537
addison_pupilclean,2_3,0.000215,2016.0,312.59312053850448,0.94305396096326477,0.064835248413270097,0.0078145624568903248
addison_pupilclean,2_3,0.000464,1368.8,124.64466096548217,1.1080164467556355,0.079319237024433081,0.011696053989697719
addison_pupilclean,2_3,0.001000,701.0,58.306555377590257,1.2551601110194806,0.06891082350367421,0.0088278955903378555
addison_pupilclean,2_3,0.002154,423.39999999999998,18.685063467914684,1.4264705897543863,0.04084081549931376,0.0031007811768459757
addison_pupilclean,2_3,0.004642,276.39999999999998,16.606002191978657,1.6074865736879562,0.034912898611550759,0.0022659698272241664
addison_pupilclean,2_3,0.010000,199.59999999999999,34.918061068736328,1.7307244926886853,0.040246877678861474,0.0030112491874205046
addison_pupilclean,2_3,0.021544,104.40000000000001,9.3879077967351172,2.1656702748175247,0.065981912622595715,0.0080934205705975905
addison_pupilclean,2_3,0.046416,60.200000000000003,3.4836008956250999,2.5411194574129778,0.06458188477723445,0.00775360618935899
addison_pupilclean,2_3,0.100000,38.200000000000003,3.9195656902264053,2.9626317625444649,0.070070335951167739,0.0091274761680352305
