addison_nir,2_3,0.000100,12432.0,0.0,3.1125470841327298,0.0,0.0
addison_nir,2_3,0.000215,12357.0,0.0,3.1249852557828932,0.0,0.0
addison_nir,2_3,0.000464,10165.0,0.0,3.39250934186789,0.0,0.0
addison_nir,2_3,0.001000,6101.0,0.0,3.5311312981662391,0.0,0.0
addison_nir,2_3,0.002154,3185.0,0.0,3.9677357933434521,0.0,0.0
addison_nir,2_3,0.004642,2033.0,0.0,4.1881833718030634,0.0,0.0
addison_nir,2_3,0.010000,1400.0,0.0,4.5246185766017071,0.0,0.0
addison_nir,2_3,0.021544,668.0,0.0,5.5747053124357162,0.0,0.0
addison_nir,2_3,0.046416,342.0,0.0,6.7422692305989216,0.0,0.0
addison_nir,2_3,0.100000,108.0,0.0,8.1488948901940415,0.0,0.0
