addison2,5m,0.000100,rep4,12432,5.139987765960978
addison2,5m,0.000100,rep5,12432,4.926673970969366
addison2,5m,0.000464,rep1,12317,5.67275268740414
addison2,5m,0.000464,rep2,12432,6.048218431466701
addison2,5m,0.000464,rep3,12432,5.933729565829249
addison2,5m,0.000464,rep4,12364,5.721475495753441
addison2,5m,0.000464,rep5,12432,5.779898835254422
addison2,5m,0.002154,rep1,9413,5.740473932039575
addison2,5m,0.002154,rep2,4826,5.500641641888499
addison2,5m,0.002154,rep3,9002,6.189939882513518
addison2,5m,0.002154,rep4,7577,6.012897868979096
addison2,5m,0.002154,rep5,7563,5.900684609426803
addison2,5m,0.010000,rep1,2229,6.147387054298748
addison2,5m,0.010000,rep2,1703,6.236374110026677
addison2,5m,0.010000,rep3,2027,6.402733952675737
addison2,5m,0.010000,rep4,1572,6.219613194019558
addison2,5m,0.010000,rep5,1950,6.225491433211253
addison2,5m,0.046416,rep1,106,12.45498231912092
addison2,5m,0.046416,rep2,125,13.02552652127189
addison2,5m,0.046416,rep3,152,13.08144482296779
addison2,5m,0.046416,rep4,181,12.80265587813509
addison2,5m,0.046416,rep5,97,13.03899332652582
addison2,5m,0.000215,rep1,12432,5.691650452835034
addison2,5m,0.000215,rep2,12432,5.818036756199508
addison2,5m,0.000215,rep3,12432,5.842440919587529
addison2,5m,0.000215,rep4,12432,5.4006342741998
addison2,5m,0.000215,rep5,12432,5.350304236250276
addison2,5m,0.001000,rep1,11494,5.855513902513769
addison2,5m,0.001000,rep2,12422,6.200169519532403
addison2,5m,0.001000,rep3,12283,6.211892631021553
addison2,5m,0.001000,rep4,11649,5.704771410765042
addison2,5m,0.001000,rep5,12114,5.810057178098573
addison2,5m,0.004642,rep1,3486,5.967960286307051
addison2,5m,0.004642,rep2,3211,5.734618745008031
addison2,5m,0.004642,rep3,4854,5.973612337664145
addison2,5m,0.004642,rep4,3886,5.407427559203178
addison2,5m,0.004642,rep5,3723,5.999783097722716
addison2,5m,0.021544,rep1,506,7.432370026693434
addison2,5m,0.021544,rep2,607,7.346642965039802
addison2,5m,0.021544,rep3,497,7.850306337318507
addison2,5m,0.021544,rep4,772,7.269956642642039
addison2,5m,0.021544,rep5,468,7.77556626934099
addison2,5m,0.100000,rep1,515,11.50020368778577
addison2,5m,0.100000,rep2,426,12.52015259719698
addison2,5m,0.100000,rep3,493,12.49135096061254
addison2,5m,0.100000,rep4,564,12.88987952016216
addison2,5m,0.100000,rep5,340,13.74409732605053
addison2,3m,0.000100,rep1,12432,5.888136417456533
addison2,3m,0.000100,rep2,12432,5.690695329202313
addison2,3m,0.000100,rep3,12432,4.836568627232105
addison2,3m,0.000100,rep4,12432,5.524973464567118
addison2,3m,0.000100,rep5,12432,5.989118217673171
addison2,3m,0.000464,rep1,12273,5.52875005019391
addison2,3m,0.000464,rep2,12050,5.641628493510239
addison2,3m,0.000464,rep3,12428,5.679265595772102
addison2,3m,0.000464,rep4,12403,5.593279253111664
addison2,3m,0.000464,rep5,12358,5.897914384867794
addison2,3m,0.002154,rep1,5186,5.743114843856894
addison2,3m,0.002154,rep2,4624,5.719389706332492
addison2,3m,0.002154,rep3,10544,6.219706697826352
addison2,3m,0.002154,rep4,5053,4.994396955681234
addison2,3m,0.002154,rep5,8131,6.202798717391512
addison2,3m,0.010000,rep1,2502,5.706971063385481
addison2,3m,0.010000,rep2,2448,5.831306581156253
addison2,3m,0.010000,rep3,2418,6.137591417114402
addison2,3m,0.010000,rep4,2378,5.57303588442315
addison2,3m,0.010000,rep5,2319,6.126708635526223
addison2,3m,0.046416,rep1,184,12.71771268532768
addison2,3m,0.046416,rep2,509,11.69122672966111
addison2,3m,0.046416,rep3,466,11.66837389011537
addison2,3m,0.046416,rep4,121,12.61988612376718
addison2,3m,0.046416,rep5,237,12.5128179247475
addison2,3m,0.000215,rep1,12432,6.027241286204739
addison2,3m,0.000215,rep2,12432,5.945780464900132
addison2,3m,0.000215,rep3,12432,5.567190587221032
addison2,3m,0.000215,rep4,12432,5.076628385816619
addison2,3m,0.000215,rep5,12422,5.805738637848478
addison2,3m,0.001000,rep1,6603,5.658239801524894
addison2,3m,0.001000,rep2,10847,6.113924371010034
addison2,3m,0.001000,rep3,11722,5.954062982054798
addison2,3m,0.001000,rep4,12006,5.767557374334664
addison2,3m,0.001000,rep5,10294,6.161682443954419
addison2,3m,0.004642,rep1,3761,5.430236239838479
addison2,3m,0.004642,rep2,3192,5.643749529315374
addison2,3m,0.004642,rep3,5178,5.870877612299494
addison2,3m,0.004642,rep4,3036,5.40117390537352
addison2,3m,0.004642,rep5,3765,5.952331244463528
addison2,3m,0.021544,rep1,1273,6.333540748193929
addison2,3m,0.021544,rep2,455,7.606851464926771
addison2,3m,0.021544,rep3,1572,6.892347423247519
addison2,3m,0.021544,rep4,934,6.558260953608857
addison2,3m,0.021544,rep5,897,7.389964447642202
addison2,3m,0.100000,rep1,996,11.92034515478837
addison2,3m,0.100000,rep2,690,11.51195819826035
addison2,3m,0.100000,rep3,29,14.04596473136117
addison2,3m,0.100000,rep4,526,11.93547692430267
addison2,3m,0.100000,rep5,396,11.86435086248074
addison2,2m,0.000100,rep1,12432,5.376631878541689
addison2,2m,0.000100,rep2,12432,5.696891959218534
addison2,2m,0.000100,rep3,12432,5.774161481212107
addison2,2m,0.000100,rep4,12432,5.118932409445542
addison2,2m,0.000100,rep5,12432,4.91309910821384
addison2,2m,0.000464,rep1,12425,5.383143796382942
addison2,2m,0.000464,rep2,12429,5.680891060414449
addison2,2m,0.000464,rep3,12432,6.060368372151816
addison2,2m,0.000464,rep4,12428,5.374032560986929
addison2,2m,0.000464,rep5,12404,5.6091702394731
addison2,2m,0.002154,rep1,7755,5.488447461927966
addison2,2m,0.002154,rep2,8469,5.838224311032056
addison2,2m,0.002154,rep3,10507,5.928349261059732
addison2,2m,0.002154,rep4,7685,5.423836389457988
addison2,2m,0.002154,rep5,6212,5.74545786825847
addison2,2m,0.010000,rep1,2036,5.809163620806714
addison2,2m,0.010000,rep2,2122,5.757253725002076
addison2,2m,0.010000,rep3,2390,5.894502817576321
addison2,2m,0.010000,rep4,2199,6.013920345366757
addison2,2m,0.010000,rep5,2364,5.953533690012692
addison2,2m,0.046416,rep1,496,8.798110634502203
addison2,2m,0.046416,rep2,70,13.16342432338447
addison2,2m,0.046416,rep3,121,12.08943007225131
addison2,2m,0.046416,rep4,502,10.88802801605442
addison2,2m,0.046416,rep5,76,13.45893529560113
addison2,2m,0.000215,rep1,12432,5.024436588032085
addison2,2m,0.000215,rep2,12432,5.516484445440304
addison2,2m,0.000215,rep3,12432,5.842510745442834
addison2,2m,0.000215,rep4,12432,5.381808490838694
addison2,2m,0.000215,rep5,12432,5.036021369343518
addison2,2m,0.001000,rep1,11300,5.779619836003933
addison2,2m,0.001000,rep2,12058,5.72215716311589
addison2,2m,0.001000,rep3,12338,6.022983276175609
addison2,2m,0.001000,rep4,11835,5.761472494209801
addison2,2m,0.001000,rep5,10669,5.710266711913269
addison2,2m,0.004642,rep1,3953,5.355020189380653
addison2,2m,0.004642,rep2,4610,5.611954126990363
addison2,2m,0.004642,rep3,4344,5.415761862113438
addison2,2m,0.004642,rep4,3766,5.119202021185401
addison2,2m,0.004642,rep5,3314,5.857412053748949
addison2,2m,0.021544,rep1,714,5.991105143300944
addison2,2m,0.021544,rep2,614,7.278372258224788
addison2,2m,0.021544,rep3,915,6.740924525060264
addison2,2m,0.021544,rep4,674,6.852976661069133
addison2,2m,0.021544,rep5,1441,6.050601903781266
addison2,2m,0.100000,rep1,0,35.10964770925758
addison2,2m,0.100000,rep2,469,11.92019915198977
addison2,2m,0.100000,rep3,485,12.92672417563477
addison2,2m,0.100000,rep4,735,10.28412737720327
addison2,2m,0.100000,rep5,384,14.0427832478247
addison2,1m,0.000100,rep1,12432,5.214852148508535
addison2,1m,0.000100,rep2,12432,4.18123777824793
addison2,1m,0.000100,rep3,12432,4.179242880546945
addison2,1m,0.000100,rep4,12432,4.147162248673784
addison2,1m,0.000100,rep5,12432,4.306365487665031
addison2,1m,0.000464,rep1,11528,4.908196439412905
addison2,1m,0.000464,rep2,12432,4.647290648065962
addison2,1m,0.000464,rep3,12400,4.211838388493343
addison2,1m,0.000464,rep4,12379,4.445630921785297
addison2,1m,0.000464,rep5,12010,4.355340853107006
addison2,1m,0.002154,rep1,7771,5.015383782239319
addison2,1m,0.002154,rep2,6669,4.583254810167158
addison2,1m,0.002154,rep3,7541,4.330257853860418
addison2,1m,0.002154,rep4,5690,4.544535267915382
addison2,1m,0.002154,rep5,4176,4.151109372879471
addison2,1m,0.010000,rep1,1629,5.264863372327995
addison2,1m,0.010000,rep2,1485,5.221774968232615
addison2,1m,0.010000,rep3,1898,4.524135810884138
addison2,1m,0.010000,rep4,1602,4.710385608403584
addison2,1m,0.010000,rep5,1654,4.703580875178601
addison2,1m,0.046416,rep1,98,10.27694149291426
addison2,1m,0.046416,rep2,746,14.18322335857698
addison2,1m,0.046416,rep3,166,10.06840334784709
addison2,1m,0.046416,rep4,172,9.67004889149967
addison2,1m,0.046416,rep5,212,9.95300134077006
addison2,1m,0.000215,rep1,12432,5.34203074716478
addison2,1m,0.000215,rep2,12432,4.630486266928823
addison2,1m,0.000215,rep3,12432,4.717453172486327
addison2,1m,0.000215,rep4,12432,4.494520259969881
addison2,1m,0.000215,rep5,12432,4.447417988360622
addison2,1m,0.001000,rep1,9787,5.06807480425471
addison2,1m,0.001000,rep2,12162,4.59015981038562
addison2,1m,0.001000,rep3,10632,4.480098131913461
addison2,1m,0.001000,rep4,10083,4.43178649389183
addison2,1m,0.001000,rep5,9494,4.749046871740324
addison2,1m,0.004642,rep1,3095,4.891421481510779
addison2,1m,0.004642,rep2,5626,4.820868107700917
addison2,1m,0.004642,rep3,4101,4.152375486910503
addison2,1m,0.004642,rep4,3522,4.26168150952861
addison2,1m,0.004642,rep5,3234,4.326590014492993
addison2,1m,0.021544,rep1,1119,5.885994417500544
addison2,1m,0.021544,rep2,399,6.723770866705961
addison2,1m,0.021544,rep3,413,6.396416248403858
addison2,1m,0.021544,rep4,457,6.670747473896319
addison2,1m,0.021544,rep5,496,6.054903433881174
addison2,1m,0.100000,rep1,375,10.57204092421741
addison2,1m,0.100000,rep2,0,34.06143878616191
addison2,1m,0.100000,rep3,396,9.97360211707161
addison2,1m,0.100000,rep4,617,9.635880963672122
addison2,1m,0.100000,rep5,514,9.76308431466923
addison2,30s,0.000100,rep1,12432,30.11196392835171
addison2,30s,0.000100,rep2,12432,20.1849654475065
addison2,30s,0.000100,rep3,12432,14.46171705620855
addison2,30s,0.000100,rep4,12432,31.95321492145324
addison2,30s,0.000100,rep5,12426,12.71822865105912
addison2,30s,0.000464,rep1,11658,15.13881492042648
addison2,30s,0.000464,rep2,12432,20.13338293809232
addison2,30s,0.000464,rep3,12432,11.00984831492838
addison2,30s,0.000464,rep4,12420,14.07056824932073
addison2,30s,0.000464,rep5,12432,8.878250805224475
addison2,30s,0.002154,rep1,11318,15.40490749289759
addison2,30s,0.002154,rep2,12432,17.1462585983802
addison2,30s,0.002154,rep3,12430,10.65319594937465
addison2,30s,0.002154,rep4,12296,8.903554156454124
addison2,30s,0.002154,rep5,12421,8.251849182358752
addison2,30s,0.010000,rep1,4048,13.77440886951271
addison2,30s,0.010000,rep2,12432,11.4765216702266
addison2,30s,0.010000,rep3,8573,12.48640016630253
addison2,30s,0.010000,rep4,10692,23.5683785165483
addison2,30s,0.010000,rep5,8965,8.682893280783903
addison2,30s,0.046416,rep1,5900,23.14430042261577
addison2,30s,0.046416,rep2,12112,21.76519207767607
addison2,30s,0.046416,rep3,2460,19.51808562150087
addison2,30s,0.046416,rep4,9582,47.77555650518211
addison2,30s,0.046416,rep5,3001,16.36546642914221
addison2,30s,0.000215,rep1,2657,18.23701333206287
addison2,30s,0.000215,rep2,12432,19.64770327919669
addison2,30s,0.000215,rep3,12432,9.803605825988829
addison2,30s,0.000215,rep4,11398,31.95323552913401
addison2,30s,0.000215,rep5,12432,8.636644916285485
addison2,30s,0.001000,rep1,11331,14.22085579005511
addison2,30s,0.001000,rep2,12432,19.54755120148502
addison2,30s,0.001000,rep3,12432,9.39412166106271
addison2,30s,0.001000,rep4,12296,12.90132953044384
addison2,30s,0.001000,rep5,12432,10.90261176699296
addison2,30s,0.004642,rep1,11084,30.1130326569541
addison2,30s,0.004642,rep2,12432,12.93359676866956
addison2,30s,0.004642,rep3,12248,10.17357379543577
addison2,30s,0.004642,rep4,12296,5.476002693492085
addison2,30s,0.004642,rep5,11920,8.402166334858983
addison2,30s,0.021544,rep1,4048,6.50824502975728
addison2,30s,0.021544,rep2,12432,31.39197844825905
addison2,30s,0.021544,rep3,5321,12.02371034856422
addison2,30s,0.021544,rep4,12432,31.95192883815099
addison2,30s,0.021544,rep5,6557,8.262941741607353
addison2,30s,0.100000,rep1,4464,21.60583217961599
addison2,30s,0.100000,rep2,9285,15.07149249515243
addison2,30s,0.100000,rep3,1989,20.7063331996783
addison2,30s,0.100000,rep4,9525,31.95257356312725
addison2,30s,0.100000,rep5,2119,16.95289462883177
dan,full,0.000100,rep1,12432,6.063099331335697
dan,full,0.000100,rep2,12432,6.137603579014047
dan,full,0.000100,rep3,12432,6.805127151265962
dan,full,0.000100,rep4,12432,6.303584739323209
dan,full,0.000100,rep5,12432,6.255608849686019
dan,full,0.000464,rep1,12430,6.897398816239209
dan,full,0.000464,rep2,12249,6.884329163786094
dan,full,0.000464,rep3,12432,7.26964980984477
dan,full,0.000464,rep4,12411,7.350825375431007
dan,full,0.000464,rep5,12403,7.388457597943013
dan,full,0.002154,rep1,8328,7.297882015320345
dan,full,0.002154,rep2,9354,7.184715834106094
dan,full,0.002154,rep3,7336,7.719711710626812
dan,full,0.002154,rep4,9273,7.990243279615222
dan,full,0.002154,rep5,7293,7.956208430896738
dan,full,0.010000,rep1,862,8.920133040964322
dan,full,0.010000,rep2,807,8.918266097401514
dan,full,0.010000,rep3,594,9.613792593974958
dan,full,0.010000,rep4,736,9.41598207733386
dan,full,0.010000,rep5,1165,7.933852391607458
dan,full,0.046416,rep1,23,16.18529418165112
dan,full,0.046416,rep2,271,15.04964690548564
dan,full,0.046416,rep3,148,15.30208118786161
dan,full,0.046416,rep4,326,12.96933329172649
dan,full,0.046416,rep5,85,15.6672803373832
dan,full,0.000215,rep1,12432,6.076727614152541
dan,full,0.000215,rep2,12419,6.773092785918844
dan,full,0.000215,rep3,12432,7.168842797902576
dan,full,0.000215,rep4,12432,7.432677262490002
dan,full,0.000215,rep5,12432,6.023488484539572
dan,full,0.001000,rep1,12153,7.122316080440559
dan,full,0.001000,rep2,11839,7.704142849971147
dan,full,0.001000,rep3,11008,6.684197750511995
dan,full,0.001000,rep4,11194,8.258482110068035
dan,full,0.001000,rep5,11600,6.927634710108243
dan,full,0.004642,rep1,2817,7.947553667853843
dan,full,0.004642,rep2,3713,6.795965669562502
dan,full,0.004642,rep3,2767,7.904394284151819
dan,full,0.004642,rep4,2072,7.393751657115891
dan,full,0.004642,rep5,3626,6.568755476959868
dan,full,0.021544,rep1,337,10.88094085800385
dan,full,0.021544,rep2,438,9.769649338751213
dan,full,0.021544,rep3,329,10.67589953918051
dan,full,0.021544,rep4,215,10.7328416941514
dan,full,0.021544,rep5,308,10.42252547878642
dan,full,0.100000,rep1,0,30.09631868688707
dan,full,0.100000,rep2,0,29.38862745303121
dan,full,0.100000,rep3,0,29.49052373257813
dan,full,0.100000,rep4,0,29.31990560174501
dan,full,0.100000,rep5,0,29.34842480596599
dan,5m,0.000100,rep1,12432,5.900394196856809
dan,5m,0.000100,rep2,12432,5.691515858943813
dan,5m,0.000100,rep3,12432,6.186806417858466
dan,5m,0.000100,rep4,12432,5.71663004819165
dan,5m,0.000100,rep5,12432,5.44481326314635
dan,5m,0.000464,rep1,12432,6.950874015952375
dan,5m,0.000464,rep2,12432,7.223566566888613
dan,5m,0.000464,rep3,12350,5.911058257401347
dan,5m,0.000464,rep4,12423,7.520781979814291
dan,5m,0.000464,rep5,12432,6.362696730065784
dan,5m,0.002154,rep1,8026,7.467358934579229
dan,5m,0.002154,rep2,8584,7.618701593971185
dan,5m,0.002154,rep3,7509,7.085948065193937
dan,5m,0.002154,rep4,8355,7.469027313839477
dan,5m,0.002154,rep5,7921,6.949692474344036
dan,5m,0.010000,rep1,997,7.563530917254066
dan,5m,0.010000,rep2,911,8.316936739770759
dan,5m,0.010000,rep3,1242,7.579000368153176
dan,5m,0.010000,rep4,1164,8.446815206796819
dan,5m,0.010000,rep5,1073,7.600325307933823
dan,5m,0.046416,rep1,92,15.17894624623917
dan,5m,0.046416,rep2,183,14.87192241893259
dan,5m,0.046416,rep3,380,14.68262981976897
dan,5m,0.046416,rep4,193,15.74533299481392
dan,5m,0.046416,rep5,27,15.21611224041328
dan,5m,0.000215,rep1,12432,6.543488381187792
dan,5m,0.000215,rep2,12432,6.50117425930268
dan,5m,0.000215,rep3,12432,7.144863468613015
dan,5m,0.000215,rep4,12430,6.490515126303118
dan,5m,0.000215,rep5,12432,6.090030665667283
dan,5m,0.001000,rep1,10600,6.527338253236769
dan,5m,0.001000,rep2,12348,7.829986631819426
dan,5m,0.001000,rep3,11418,7.700346157387397
dan,5m,0.001000,rep4,11656,6.668012297366515
dan,5m,0.001000,rep5,12342,6.906154130219796
dan,5m,0.004642,rep1,2641,6.680459120494247
dan,5m,0.004642,rep2,2021,7.976094402447763
dan,5m,0.004642,rep3,2927,7.93032667206066
dan,5m,0.004642,rep4,4083,8.24940376072101
dan,5m,0.004642,rep5,3679,7.328064527845426
dan,5m,0.021544,rep1,450,9.378076668832197
dan,5m,0.021544,rep2,440,10.33772094249379
dan,5m,0.021544,rep3,496,9.545841811750217
dan,5m,0.021544,rep4,323,10.08158353305358
dan,5m,0.021544,rep5,443,9.44886200583673
dan,5m,0.100000,rep1,29,15.35901285024637
dan,5m,0.100000,rep2,10,17.09105502564241
dan,5m,0.100000,rep3,0,30.69007373333034
dan,5m,0.100000,rep4,11,16.46634469026524
dan,5m,0.100000,rep5,10,17.17187467770995
dan,3m,0.000100,rep1,12432,4.926303525685278
dan,3m,0.000100,rep2,12432,4.863778808780672
dan,3m,0.000100,rep3,12432,5.394987013609604
dan,3m,0.000100,rep4,12432,5.757763593918376
dan,3m,0.000100,rep5,12432,5.069227712821351
dan,3m,0.000464,rep1,12175,5.206063361991899
dan,3m,0.000464,rep2,12417,5.423180731482518
dan,3m,0.000464,rep3,12408,5.78938088470252
dan,3m,0.000464,rep4,12096,6.264067835158414
dan,3m,0.000464,rep5,12432,5.603540094590277
dan,3m,0.002154,rep1,6572,6.112074651631509
dan,3m,0.002154,rep2,7237,5.74803392809196
dan,3m,0.002154,rep3,5557,6.061225303240746
dan,3m,0.002154,rep4,4303,6.700732924194252
dan,3m,0.002154,rep5,8198,5.911074863370327
dan,3m,0.010000,rep1,822,6.284337337283711
dan,3m,0.010000,rep2,1168,6.261767567767767
dan,3m,0.010000,rep3,890,6.846848172288555
dan,3m,0.010000,rep4,1166,6.612913285147632
dan,3m,0.010000,rep5,982,7.131666239946887
dan,3m,0.046416,rep1,38,14.19968852076891
dan,3m,0.046416,rep2,26,13.95460091797419
dan,3m,0.046416,rep3,60,14.00470081386218
dan,3m,0.046416,rep4,30,14.28783318902504
dan,3m,0.046416,rep5,196,13.2444048364966
dan,3m,0.000215,rep1,12432,5.14015582032521
dan,3m,0.000215,rep2,12432,5.12127153732713
dan,3m,0.000215,rep3,12432,6.195559990402509
dan,3m,0.000215,rep4,12430,5.489209722608814
dan,3m,0.000215,rep5,12432,5.295975301625548
dan,3m,0.001000,rep1,10748,5.404964283125167
dan,3m,0.001000,rep2,11583,6.054333401323837
dan,3m,0.001000,rep3,11074,6.107789158571524
dan,3m,0.001000,rep4,11266,6.650329495391285
dan,3m,0.001000,rep5,11863,6.250193569555297
dan,3m,0.004642,rep1,4075,5.564226988597031
dan,3m,0.004642,rep2,4318,6.726921556943187
dan,3m,0.004642,rep3,2793,6.312672637701415
dan,3m,0.004642,rep4,2436,6.426574338162583
dan,3m,0.004642,rep5,3364,6.050992275613549
dan,3m,0.021544,rep1,320,6.959626689747497
dan,3m,0.021544,rep2,403,7.140898351001667
dan,3m,0.021544,rep3,383,7.858382254473066
dan,3m,0.021544,rep4,375,7.393606442720156
dan,3m,0.021544,rep5,349,7.538341570761353
dan,3m,0.100000,rep1,19,16.69585632707381
dan,3m,0.100000,rep2,249,15.82307658167363
dan,3m,0.100000,rep3,15,16.41364178632761
dan,3m,0.100000,rep4,9,17.35208932875675
dan,3m,0.100000,rep5,210,14.81386060883841
dan,2m,0.000100,rep1,12432,5.271634281534263
dan,2m,0.000100,rep2,12432,14.67298480522867
dan,2m,0.000100,rep3,12432,4.881158863654583
dan,2m,0.000100,rep4,12432,5.014587223383098
dan,2m,0.000100,rep5,12432,4.941856099171717
dan,2m,0.000464,rep1,12420,5.470279448576521
dan,2m,0.000464,rep2,12432,5.470814372095878
dan,2m,0.000464,rep3,12255,5.46420558519775
dan,2m,0.000464,rep4,12432,6.407676876998536
dan,2m,0.000464,rep5,12235,5.00662444620289
dan,2m,0.002154,rep1,5796,6.030235296006799
dan,2m,0.002154,rep2,10636,6.611172731393272
dan,2m,0.002154,rep3,7086,5.847885069945604
dan,2m,0.002154,rep4,6324,6.214051734030602
dan,2m,0.002154,rep5,5529,6.488512495465725
dan,2m,0.010000,rep1,1067,6.318130997260718
dan,2m,0.010000,rep2,2442,6.17923933547327
dan,2m,0.010000,rep3,1923,6.676339622654066
dan,2m,0.010000,rep4,1391,5.908656647634809
dan,2m,0.010000,rep5,1897,6.32444085227092
dan,2m,0.046416,rep1,185,14.24063724468228
dan,2m,0.046416,rep2,110,15.81270001686908
dan,2m,0.046416,rep3,46,14.81761884980821
dan,2m,0.046416,rep4,278,13.36678284571916
dan,2m,0.046416,rep5,147,13.87653893305498
dan,2m,0.000215,rep1,12432,5.720156440303002
dan,2m,0.000215,rep2,12432,5.040699712964234
dan,2m,0.000215,rep3,12432,5.283067268005157
dan,2m,0.000215,rep4,12432,5.656125809716875
dan,2m,0.000215,rep5,12429,5.194109136043839
dan,2m,0.001000,rep1,11802,6.577755599397821
dan,2m,0.001000,rep2,12248,5.633774954934686
dan,2m,0.001000,rep3,9948,5.547354374000674
dan,2m,0.001000,rep4,9389,5.65989849967591
dan,2m,0.001000,rep5,10931,6.286052081125418
dan,2m,0.004642,rep1,3554,6.15411154619322
dan,2m,0.004642,rep2,12266,6.487542312308366
dan,2m,0.004642,rep3,3410,6.358839766242591
dan,2m,0.004642,rep4,3711,5.633056965884219
dan,2m,0.004642,rep5,3061,5.95875581710293
dan,2m,0.021544,rep1,554,6.974430733317717
dan,2m,0.021544,rep2,559,6.655693706033856
dan,2m,0.021544,rep3,569,7.078918352483362
dan,2m,0.021544,rep4,487,6.897750284738134
dan,2m,0.021544,rep5,467,7.086386433973553
dan,2m,0.100000,rep1,0,29.58954064217556
dan,2m,0.100000,rep2,0,29.72951022519251
dan,2m,0.100000,rep3,95,16.98779610506394
dan,2m,0.100000,rep4,0,29.83359927161529
dan,2m,0.100000,rep5,0,30.01398458888324
dan,1m,0.000100,rep1,12432,12.11741392588747
dan,1m,0.000100,rep2,12432,5.847331141625119
dan,1m,0.000100,rep3,12432,5.360711641039432
dan,1m,0.000100,rep4,12432,12.5129383566609
dan,1m,0.000100,rep5,12431,28.20504915309246
dan,1m,0.000464,rep1,12432,12.99676525697365
dan,1m,0.000464,rep2,12432,4.437290808373859
dan,1m,0.000464,rep3,12432,4.587642123277253
dan,1m,0.000464,rep4,12432,12.3735849789819
dan,1m,0.000464,rep5,12428,6.04750670414788
dan,1m,0.002154,rep1,5450,6.337607108290512
dan,1m,0.002154,rep2,10491,18.2917666815383
dan,1m,0.002154,rep3,12129,5.293739560658095
dan,1m,0.002154,rep4,10803,5.097330659844861
dan,1m,0.002154,rep5,12422,4.629881857244595
dan,1m,0.010000,rep1,9457,5.507851956739359
dan,1m,0.010000,rep2,5335,12.3755501095177
dan,1m,0.010000,rep3,10041,5.858234140663964
dan,1m,0.010000,rep4,6109,6.564889751894125
dan,1m,0.010000,rep5,4881,19.89818438992364
dan,1m,0.046416,rep1,1361,10.70249478783174
dan,1m,0.046416,rep2,3988,7.642984886763947
dan,1m,0.046416,rep3,3555,6.71776978886742
dan,1m,0.046416,rep4,3218,6.680635687599577
dan,1m,0.046416,rep5,5531,11.13377670401352
dan,1m,0.000215,rep1,12432,12.01386210057024
dan,1m,0.000215,rep2,12432,5.627483695673862
dan,1m,0.000215,rep3,12432,5.245339557734582
dan,1m,0.000215,rep4,12432,12.58339482068074
dan,1m,0.000215,rep5,12430,13.32113926802481
dan,1m,0.001000,rep1,10378,10.96074802776287
dan,1m,0.001000,rep2,12432,4.375065691571915
dan,1m,0.001000,rep3,12216,10.98382582839385
dan,1m,0.001000,rep4,12432,5.417224877429012
dan,1m,0.001000,rep5,12427,4.380788447127066
dan,1m,0.004642,rep1,9457,6.194487607818255
